Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
84,15:17:48.973,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
85,15:17:49.150,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
86,15:17:49.517,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
87,15:17:49.701,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
88,15:17:49.874,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
89,15:17:50.404,target,semi-auto hitscan,0.384000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
90,15:17:50.726,target,semi-auto hitscan,0.146000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
91,15:17:50.916,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
92,15:17:51.103,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
93,15:17:51.257,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
94,15:17:51.452,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
95,15:17:51.614,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
96,15:17:51.786,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
97,15:17:51.953,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
98,15:17:52.246,target,semi-auto hitscan,0.135000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
99,15:17:52.453,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
100,15:17:52.611,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
101,15:17:52.757,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
102,15:17:52.949,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
103,15:17:53.108,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
104,15:17:53.253,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
105,15:17:53.449,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
106,15:17:53.814,target,semi-auto hitscan,0.202000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
107,15:17:53.972,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
108,15:17:54.170,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
109,15:17:54.339,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
110,15:17:54.650,target,semi-auto hitscan,0.172000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
111,15:17:54.844,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
112,15:17:54.999,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
113,15:17:55.183,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
114,15:17:55.353,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
115,15:17:55.689,target,semi-auto hitscan,0.166000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
116,15:17:56.016,target,semi-auto hitscan,0.187000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
117,15:17:56.322,target,semi-auto hitscan,0.141000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
