Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
248,21:13:12.213,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
249,21:13:12.899,target,semi-auto hitscan,0.310000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
250,21:13:43.623,target,semi-auto hitscan,30.551001s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
251,21:13:43.776,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
252,21:13:44.508,target,semi-auto hitscan,0.568000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
253,21:13:44.668,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
254,21:13:44.827,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
255,21:13:45.171,target,semi-auto hitscan,0.174000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
256,21:13:45.385,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
257,21:13:45.582,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
258,21:13:45.721,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
259,21:13:45.886,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
260,21:13:46.041,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
261,21:13:46.189,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
262,21:13:46.390,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
263,21:13:46.556,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
264,21:13:46.725,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
265,21:13:46.883,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
266,21:13:47.485,target,semi-auto hitscan,0.412000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
267,21:13:47.693,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
268,21:13:47.863,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
269,21:13:48.033,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
270,21:13:48.387,target,semi-auto hitscan,0.161000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
271,21:13:48.591,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
272,21:13:48.790,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale,Avg Target Scale,Avg Time Dilation
semi-auto hitscan,320,272,272.0,320.0,

Kills:,272
Deaths:,0
Fight Time:,40.946999
Time Remaining:,0.0
Avg TTK:,0.220581
Damage Done:,272.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,272
Miss Count:,48
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,272.0
Scenario:,cluster farm click
Hash:,2c1f03d9c9a389483c3ce113896aaba7
Game Version:,3.8.7.2026-03-03-13-18-29-7697ade12a30
Challenge Start:,21:10:53.120
Pause Count:,2
Pause Duration:,116
Avg Target Scale:,1.0
Avg Time Dilation:,1.0

Input Lag:,0
Max FPS (config):,480.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,1600
FOV:,103.0
FOVScale:,Overwatch
Hide Gun:,false
Crosshair:,rxSmallCross.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,478.448425
Resolution Scale:,100.0
